,제목,가사,장르
93,수은등,"어스름 저녁 길에 하나 둘
수은등 꽃이 피면은
그대와 단 둘이서 거닐던
이 길을 서성입니다
수은등 은은한 빛 변함은 없어도
당신은 변했구려 보이질 않네
아~ 아~ 수은등 불빛 아래
이 발길은 떠날 줄 물라

어두운 밤거리에 하나 둘
오색 불 깜박거리면
그대의 웃음소리 들려올 듯
내 가슴은 설레이네
바람 부는 이 거리는 변함이 없건만
당신은 변했구려 보이질 않네
아~ 아~ 오색불 깜빡이는
이 거리를 잊으셨구려",트로트
94,빈잔,"그대의 싸늘한 눈가에 고이는
이슬이 아름다워
하염없이 바라보네
내 맘도 따라 우네
가여운 나의 여인이여
외로운 사람끼리 아 만나서
그렇게 또 정이 들고
어차피 인생은
빈 술잔 들고 취하는 것
그대여 나머지 설움을
나의 빈 잔에 채워 주오
그대의 싸늘한 눈가에 고이는
이슬이 아름다워
하염없이 바라보네
내 맘도 따라 우네
가여운 나의 여인이여
외로운 사람끼리 아 만나서
그렇게 또 정이 들고
어차피 인생은
빈 술잔 들고 취하는 것
그대여 나머지 설움을
나의 빈 잔에 채워 주오
나의 빈 잔에 채워 주오",트로트
95,추억으로 가는 당신,"나는 알아요 당신이 나를 얼마나 사랑하는지
내가 없으면 외로움속에 조용히 흐느낄 그사람
떠나야할 까닭일랑 묻지 말아요
내가 너무 바보였어요
모든것이 세월속에 지워질때면
그땐 내맘 알게 될거야
너무도 사랑한 당신 영원히 못잊을 당신
추억으로 가는 당신

나는 알아요 당신을 떠날 그날이 내게 온것을
내가 없으면 외로움속에 조용히 흐느낄 그사람
진정 그대 사랑이 필요한 것은
내가 아닌 또 다른 사람
모든것이 눈물속에 지워질때면
그땐 내맘 알게 될거야
너무도 사랑한 당신 영원히 못잊을 당신
추억으로 가는 당신",트로트
96,겨울 비는 내리고,"그 누구인가 내게 다가와
나를 바라보는 애달픈 눈동자
비를 맞으며 우뚝 선 모습
떠나려 하는 내 님이련가
바보같지만 바보같지만
나는 정말로 보낼 수가 없어
하얀 내 얼굴 난 사랑했는데
어떡해야 하나 눈물이 흐르네
바람 불어와 뒤돌아 보면
당신은 저 멀리 사라져 버리고
아픈 마음에 홀로 걸으면
겨울비 내려와 머리를 적시네

바보같지만 바보같지만
나는 정말로 보낼 수가 없어
하얀 내 얼굴 난 사랑했는데
어떡해야 하나 눈물이 흐르네
바람 불어와 뒤돌아 보면
당신은 저 멀리 사라져 버리고
아픈 마음에 홀로 걸으면
겨울비 내려와 머리를 적시네
겨울비 내려와 머리를 적시네
겨울비 내려와 머리를 적시네",트로트
97,섬마을 선생님,"해당화 피고지는 섬 마을에
철새 따라 찾아온 총각 선생님
19살 섬색시가 순정을 바쳐
사랑한 그 이름은 총각 선생님
서울엘랑 가지를 마오 가지를 마오

구름도 쫓겨 가는 섬마을에
무엇하러 왔는가 총각 선생님
그리움이 별처럼 쌓이는 바닷가에
시름을 달래보는 총각 선생님
서울엘랑 가지를 마오 떠나지 마오",트로트
98,이태원 배터리,"이태원 프리덤 이태원 프리덤
나를 사랑으로 채워줘요
사랑의 배터리가 다 됐나봐요
당신 없인 못살아 정말 나는 못살아
당신은 나의 배터리
내겐 당신만이 전부에요
당신이 너무 좋아 완전 좋아요
하나뿐인 내 사랑 둘도 없는 내 사랑
당신이 짱이랍니다
요즘 심심할 땐 뭐해 따분할 땐 뭐해
어디서 시간때우나
강남 너무 사람 많아 홍대 사람 많아
신촌은 뭔가 부족해
배달하는 집배원 물건파는 판매원
기타치는 김태원 모두 모여 이태원
배달하는 집배원 물건파는 판매원
기타치는 김태원 모두 모여 이태원
나를 사랑으로 채워줘요
사랑의 배터리가 다 됐나봐요
당신 없인 못 살아 정말 나는 못 살아
당신은 나의 배터리
한번 더 나를 안아주세요
가슴이 터지도록 안아주세요
사랑의 약발이 떨어졌나봐
나 지금 외로워요
다 알려주겠어 다 말해주겠어
새로운 세상 그곳을 말해봐
음악이 있어 또 사랑도 있어
세계가 있어 나에게 말해줘
청소년은 대공원 노인들은 양로원
아이들은 유치원 우리들은 이태원
청소년은 대공원 노인들은 양로원
아이들은 유치원 우리들은 이태원
나를 사랑으로 채워줘요
사랑의 배터리가 다 됐나봐요
당신 없인 못 살아 정말 나는 못 살아
당신은 나의 배터리
내겐 당신만이 전부에요
당신이 너무 좋아 완전 좋아요
하나뿐인 내 사랑 둘도 없는 내 사랑
당신이 짱이랍니다
당신이 짱이랍니다
당신이 짱이랍니다
이태원 프리덤",트로트
99,기다리는 아픔,"고독한 이 가슴에 외로움을 심어주고
초라한 내 모습에 멍울을 지게 했다
함께한 시간보다 더 많이 가슴을 태웠고
사랑한 날보다도 더 많이 아파했다
아픔속에 지워야 할 사랑이면
고개숙인 향기마저 데려가지
눈을 떠도 감고 있는 내 그림자
그대에게 가고 있는데
날 위해 힘들다 말해줘
내가 기다릴 수 있게 해줄래
돌아와 베어진 가슴에 눈물이 마를 수 있게

아픔속에 지워야 할 사랑이면
고개숙인 향기마저 데려가지
눈을 떠도 감고 있는 내 그림자
그대에게 가고 있는데
날 위해 힘들다 말해줘
내가 기다릴 수 있게 해줄래
돌아와 베어진 가슴에 눈물이 마를 수 있게
눈물이 마를 수 있게",트로트
100,애원,"나에게 남아 있는 사랑을
이제는 다 줄 수 밖에
이 사랑일거라고
이사랑 뿐이라고
그렇게 믿었었는데
단 한번도 나에겐 사랑은
기회를 주지를 않아
내 앞에 누워 있는
이사람만은 안돼
차라리 나를 데려가
사랑 한다고 행복하다고
이렇게라도 볼수만 있다면
안돼요 이번만은 나 어떻게 살라고
마지막 마지막 사랑을
어떻게 하면돼요 난 뭐든지 다 할께요
한번만 사랑하게 해줘요

고개를 저어 봐도 울어 봐도
변한건 하나도 없어
왜 하필 나에게만
왜 하필 나에게만
이런 아픔을 주는지
사랑한다고 행복하다고
이렇게라도 볼수만 있다면
안돼요 이번만은
나 어떻게 살라고
마지막 마지막 사랑을
어떻게 하면 돼요
나 뭐든지 다 할께요
한번만 사랑하게 해줘요
한번만 사랑하게 해줘요",트로트
101,오빠만 믿어,"오빠 한번 믿어봐
너만 바라보리라
평생토록
내가 안아줄께
니 마음 외로울 때
아파서 눈물 날 때
언제나 기댈
넓은 가슴 줄께
한번을 사랑해도
천 번을 사랑해도
너를 택하고
너를 위해 살리
오빠 말만 믿어라
손만 잡아도 좋아
속보이는 말이 아냐
오빠 한번 믿어봐
너만 바라보리라
평생토록
내가 안아줄께

한번을 사랑해도
천 번을 사랑해도
너를 택하고
너를 위해 살리
오빠 말만 믿어라
손만 잡아도 좋아
속보이는 말이 아냐
오빠 한번 믿어봐
너만 바라보리라
평생토록
내가 안아줄께
오빠 이 오빠는
세상을 다줘도
너와 바꾸지 않으리
오빤 너만 원한다
너 때문에 웃는다
너 없이는 나도 없다
오빠 한번 믿어봐
너만 바라보리라
평생토록
내가 안아줄께
남자답게
내 말 책임질께
오빠",트로트
102,콩깍지,"사랑의 콩깍지 씌여 버렸어
나는 나는 어쩌면 좋아

세상을 살다보면 날 사랑해 주는 사람
또 내가 원하는 사람도 있지
사랑을 받는것도 행복 이지만
누가 뭐래도 내가 사랑하는 당신이 최고야

이러쿵 저러쿵 간섭 하지마
아무것도 보이지 않아
저러쿵 이러쿵 시비 걸지마
내 눈엔 그 사람만 보여

사랑의 콩깍지 씌여 버렸어
나는 나는 어쩌면 좋아
사랑의 콩깍지에 콩!
그 사람의 콩깍지에 콩! 콩!
난 푹 빠져 버렸어
사랑의 콩깍지 씌여 버렸어
나는 나는 어쩌면 좋아

세상을 살다보면 날 사랑해 주는 사람
또 내가 원하는 사람도 있지
사랑을 받는것도 행복이지만
누가 뭐래도 내가 사랑하는 당신이 최고야

이러쿵 저러쿵 간섭 하지마
아무것도 보이지 않아
저러쿵 이러쿵 시비 걸지마
내 눈엔 그 사람만 보여
사랑의 콩깍지 씌여 버렸어
나는 나는 어쩌면 좋아

사랑의 콩깍지에 콩!
그 사람의 콩깍지에 콩! 콩!
난 푹 빠져 버렸어
사랑의 콩깍지 씌여 버렸어
나는 나는 어쩌면 좋아 -",트로트
103,갈색추억,"희미한 갈색 등불 아래
싸늘히 식어가는 커피잔
사람들은 모두가 떠나고
나만홀로 남은 찻집
아무런 약속도 없는데
그사람 올리도 없는데
나도 몰래 또다시 찾아온
지난 날 추억속의 그찻집
우리는 나란히 커피를 마시며
뜨거운 가슴 나누었는데
음악에 취해서 사랑에 취해서
끝없이 행복했는데
어느날 갑자기 그대는 떠나고
갈색 등불 빛만 남 아---
외로운 찻잔에 싸늘한 찻잔에
희미한 갈색추억
- 간 주 중 -
우리는 나란히 커피를 마시며
뜨거운 가슴 나누었는데
음악에 취해서 사랑에 취해서
끝없이 행복했는데
어느날 갑자기 그대는 떠나고
갈색 등불 빛만 남 아---
외로운 찻잔에 싸늘한 찻잔에
희미한 갈색추억
어느날 갑자기 그대는 떠나고
갈색 등불 빛만 남 아---
외로운 찻잔에 싸늘한 찻잔에
희미한 갈색추억",트로트
104,꼬마인형,"그날밤 황홀한 시간을 난 잊을수가 없어요
세상에 태어나서 맨 처음 당신을 알고 말았죠

말없이 흐르던 눈물을 난 감출 수가 없었네
창문에 부딪치는 빗방울을 하나 둘 세고 있었죠

늦어도 그날까지 약속만을 남겨둔채로
밤이 지나고 새벽 먼길을 떠나갈 사람이여

부서지는 모래성을 쌓으며 또 쌓으며
꼬마인형을 가슴에 안고 나는 기다릴래요

늦어도 그날까지 약속만을 남겨둔 채로
밤이 지나고 새벽 먼길을 떠나갈 사람이여

부서지는 모래성을 쌓으며 또 쌓으며
꼬마인형을 가슴에 안고 나는 기다릴래요
꼬마인형을 가슴에 안고 나는 기다릴래요 -",트로트
105,일편단심,"나도 몰래 사랑했나봐
아프도록 사랑했나봐
시간 흐르고 흐르고 흘러도
그대라는 사람 못 잊을것 같아요
나도 몰래 사랑했나봐
가슴아픈 사연을 담고
눈물 흐르고 흐르고 흘러도
나를 위로 해줄 그대라는 사람을
아~ 두번 다시
아~ 못할 사랑
가슴 찢어지는 아픔이 와도
그대만 사랑할래요
내 평생에 단 하나 소원
그대 사랑하다 죽는 일
다음 세상 외면 말아요
그때 꼭 다시 만나요

나도 몰래 사랑했나봐
아프도록 사랑했나봐
시간 흐르고 흐르고 흘러도
그대라는 사람 못 잊을것 같아요
나도 몰래 사랑했나봐
가슴아픈 사연을 담고
눈물 흐르고 흐르고 흘러도
나를 위로 해 줄 그대라는 사람을
아~ 두번 다시
아~ 못할 사랑
가슴 찢어지는 아픔이 와도
그대만 사랑할래요
내 평생에 단 하나 소원
그대 사랑하다 죽는 일
다음 세상 외면 말아요
그때 꼭 다시 만나요
그때 꼭 다시 만나요",트로트
106,너는 내 남자,"꽉낀 청바지 갈아입고 거리에 나섰다
오늘따라 보고싶어 너무나 보고싶어
그 카페를 찾아갔지만
너의 모습은 보이지 않았어

너를 의식못한 내 방식대로 사랑한 탓으로
왠지 너를 놓칠 것 같은 예감때문에
돌아오는 길이 난 무척 힘들었어
내가 미워도 한 눈 팔지마 너는 내 남자
그래도 언제나 너는 내 남자

다시 한 번 마음돌려 내게로 돌아와
오늘따라 보고싶어 너무나 보고싶어
그 카페를 찾아갔지만
너의 모습은 보이지 않았어

너를 이해못한 내 방식대로 사랑한 탓으로
왠지 너를 놓칠 것 같은 예감때문에
돌아오는 길이 난 무척 힘들었어
내가 미워도 한 눈 팔지마 너는 내 남자
그래도 언제나 너는 내 남자

너를 이해못한 내 방식대로 사랑한 탓으로
왠지 너를 놓칠 것 같은 예감때문에
돌아오는 길이 난 무척 힘들었어
내가 미워도 한 눈 팔지마 너는 내 남자
그래도 언제나 너는 내 남자 -",트로트
107,머나먼고향,"머나먼 남쪽 하늘 아래
그리운 고향
사랑하는 부모 형제
이 몸을 기다려
천리타향 낯선거리
헤매는 발길
한잔 술에 설움을
타서 마셔도
마음은 고향 하늘을
달려 갑니다

천리타향 낯선거리
헤매는 발길
한잔 술에 설움을
타서 마셔도
마음은 고향 하늘을
달려 갑니다",트로트
108,벚꽃길,"남인가 내가 남인가요
나 없인 안되면서
없을 때 찾지 말고
있을 때나 잘해주지
남자들은 모른다
여자의 속마음을
허전해 옷을 사입고
사랑이 고파 배고픈 거야
철이 없는 당신 무정한 당신
당신이 얄미워요
때로는 나도 때로는 나도
여자이니까
벚꽃이 날리는 하얗게 날리는
그 좋은 계절엔
살림의 여왕 보다는
애인이고 싶어요
벚꽃 길 걸으면 그 길을 걸으면
향기에 취해서
왠지 울컥해 지는걸
남자들은 모른다
조금만 날 웃겨주면
아주 많이 웃을 텐데
못한다 화내지 말고
괜찮다고 말해주지
남자들은 모른다
여자의 속마음을
허전해 옷을 사 입고
사랑이 고파 배고픈 거야
철이 없는 당신 무정한 당신
당신이 얄미워요
때로는 나도 때로는 나도
여자이니까
벚꽃이 날리는 하얗게 날리는
그 좋은 계절엔
살림의 여왕 보다는
애인이고 싶어요
벚꽃 길 걸으면 그 길을 걸으면
향기에 취해서
왠지 울컥해 지는걸
남자들은 모른다
왠지 울컥해 지는걸
남자들은 모른다",트로트
109,비내리는 영동교,"밤비 내리는 영동교를
홀로 걷는 이 마음
그사람은 모를거야 모르실거야
비에 젖어 슬픔에 젖어
눈물에 젖어
하염없이 걷고있네
밤비 내리는영동교
잊어야지 하면서도 못 잊는것은
미련 미련 미련 때문인가봐
 
밤비 내리는영동교를
헤매도는 이 마음
그사람은 모를거야 모르실거야
비에 젖어 슬픔에 젖어
아픔에 젖어
하염없이 헤매이네
밤비 내리는 영동교
생각 말자 하면서도 생각하는 건
미련 미련 미련 때문인가봐",트로트
110,청춘을 돌려다오,"청춘을 돌려다오
젊음을 다오
흐르는 내 인생의
애원이란다
못다한 그 사랑도
태산같은데
가는 세월 막을수는
없지 않느냐
청춘아 내 청춘아
어딜 가느냐

청춘을 돌려다오
젊음을 다오
흐르는 내 인생의
애원이란다
지나간 그 옛날이
어제 같은데
가는 세월 막을수는
없지 않느냐
청춘아 내 청춘아
어딜 가느냐",트로트
111,동백 아가씨,"헤일 수 없이 수많은 밤을

내 가슴 도려내는 아픔에 겨워

얼마나 울었던가 동백아가씨

그리움에 지쳐서 울다 지쳐서

꽃잎은 빨갛게 멍이 들었오



동백꽃잎에 새겨진 사연

말못할 그 사연을 가슴에 안고

오늘도 기다리는 동백아가씨

가신님은 그 언제 그 어느날에

외로운 동백꽃 찾아 오려나",트로트
112,님과 함께,"저 푸른 초원위에 그림같은 집을 짓고
사랑하는 우리 님과 한 백년 살고 싶어
봄이면 씨앗뿌려 여름이면 꽃이 피네
가을이면 풍년되어 겨울이면 행복하네
멋쟁이 높은 빌딩 으시대지만
유행따라 사는 것도 제 멋이지만
반딧불 초가집도 님과 함께면
나는 좋아 나는 좋아 님과 함께면
님과 함께 같이 산다면
저 푸른 초원위에 그림같은 집을 짓고
사랑하는 우리님과 한 백년 살고 싶어

멋쟁이 높은 빌딩 으시대지만
유행따라 사는 것도 제 멋이지만
반딧불 초가집도 님과 함께면
나는 좋아 나는 좋아 님과 함께면
님과 함께 같이 산다면
저 푸른 초원위에 그림같은 집을 짓고
사랑하는 우리 님과 한 백년 살고 싶어",트로트
113,나쁜남자,"여기가 끝인가 봐요
추억이 남아있는데
당신과나 사랑한건
하늘도 땅도 알아요
당신을 다시 한번
안고 싶지만
한 번더 안아 달라
그 눈으로 말하지만
더 이상은 아니란걸
당신도 나도 알잖아
뜨거운 그 눈물 마르거든
잊어요 나쁜 이 남자
이것이 정인가봐요
가슴이 무너지는데
당신과나 어쩌자고
그 약속 잊었던가요
당신을 다시 한번
안고 싶지만
한 번더 안아 달라
그 눈으로 말하지만
더 이상은 아니란걸
당신도 나도 알잖아
뜨거운 그 눈물 마르거든
잊어요 나쁜 이 남자",트로트
114,사랑의 초인종,"그대여 사랑의 사랑의
사랑의 초인종을 눌러주세요
그대가 원하면 원하면
원하면 언제든지 눌러주세요
아아아아아아아
내 마음을 열어주세요
못 생겨도 좋아 돈 없어도 좋아
나만 사랑해 줄 한 남자
아무에게나 쉬운 여자 아니죠
아무에게나 여는 여자 아니죠
그대라면 그대라면 내 모든걸 줄래요
그대 눈빛은 너무 따듯한걸요
그대 입술은 너무 짜릿한걸요
딩동 딩동 딩동 딩동 눌러주세요
그대여 사랑의 사랑의
사랑의 초인종을 눌러주세요
그대가 원하면 원하면
원하면 언제든지 눌러주세요
아아아아아아아
내 마음을 열어주세요
못 생겨도 좋아 돈 없어도 좋아
나만 사랑해 줄 한 남자
그대 향기는 너무 포근한걸요
그대 말투는 너무 달콤한걸요
딩동 딩동 딩동 딩동 눌러주세요
그대여 사랑의 사랑의
사랑의 초인종을 눌러주세요
그대가 원하면 원하면
원하면 언제든지 눌러주세요
아아아아아아아
내 마음을 열어주세요
못 생겨도 좋아 돈 없어도 좋아
나만 사랑해 줄 한 남자
힘들고 지칠때 외롭고 슬플때
내게 오면 되요
사랑의 힘으로 그댈 낫게 해줄
그대만의 여자
그대여 사랑의 사랑의
사랑의 초인종을 눌러주세요
그대가 원하면 원하면
원하면 언제든지 눌러주세요
아아아아아아아
내 마음을 열어주세요
못 생겨도 좋아 돈 없어도 좋아
나만 사랑해 줄 한 남자
언제라도 좋아 그대라면 좋아
내 사랑",트로트
115,연모,"이거저거 못하면서 사랑 했었다
앞이 캄캄 안 보이지만
당신과 나 약속이나 한듯
돌아가는 길을 지웠다
시간은 우리편이 아니라 해도
이제와 왔던 길을 바꿀 수 있나
천번이고 만번이고
내 마음 물어 보지만
당신을 떠나서는 나도 없다고
떠거운 가슴이 말하네
이거저거 못하면서 사랑 했었다
앞이 캄캄 안 보이지만
당신과 나 약속이나 한듯
돌아가는 길을 지웠다
시간은 우리편이 아니라 해도
이제와 가는 길을 멈출 수 있나
천번이고 만번이고
내 마음 물어 보지만
당신을 떠나서는 나도 없다고
뜨거운 눈물이 말하네
뜨거운 가슴이 말하네",트로트
116,당돌한 여자,"일부러 안 웃는거 맞죠 아하
나에게만 차가운거 맞죠 아하
알아요 그대 마음을 내게 빠질까봐 두려운거죠
그대는 그게 매력이에요 아하
관심 없는 듯한 말투 눈빛 아하 하지만
그대 시선은 나는 안보고도 느낄 수 있죠
집으로 들어가는 길인가요
그대의 어깨가 무거워 보여
이런 나 당돌한가요 술 한잔 사주실래요
야이야야야이 날 봐요
우리 마음 속이지는 말아요.
날 기다렸다고 먼저 얘기하면
손해라도보나요
야이야이야이 말해요.
그대 여자 되달라고 말해요
난 이미 오래전 그대 여자이고 싶었어요
- 간 주 중 -
애인이 없다는거 맞죠 아하
혹시 숨겨둔거 아니겠죠 아하
믿어요 그대의 말을 행여 있다 해도
양보는 싫어 그대는 그게 맘에 들어
여자 많은 듯한 겉모습에 사실은 아무에게나
마음주지 않는 그런 남자죠
집으로 들어가는 길인가요
그대의 어깨가 무거워 보여
이런 나 당돌한가요 술 한잔 사주실래요
야이야야야이 날 봐요
우리 마음 속이지는 말아요.
날 기다렸다고 먼저 얘기하면
손해라도보나요
야이야이야이 말해요.
그대 여자 되달라고 말해요
난 이미 오래전 그대 여자이고 싶었어요",트로트
117,대찬인생,"박차고 태어나서
겁날게 뭐가있냐
깨지고 박살나도
제대로 한판붙어봐
딱한번 인생인데
기죽고 살지마라
가슴을 활짝펴고
멋있게 사는거야
세상만사 그런거지
가끔은 꼬일 때도 있지
소주한잔 걸치고 이렇게 소리쳐봐
한번죽지 두번죽냐 덤빌테면
모두 덤벼봐
깡으로 치자면
둘째가라면 섭섭해
한번뽑은 칼이라면
찔러야지 호박이라도
까지것 어떠냐 목숨한번 걸어봐
대차게 살기위해
이땅에 태어났다
실패를 하더라도
뼈빠지게 한번 살아봐
뛰는놈 머리위로
나는놈 있다지만
그런건 상관없어
오십보 백보니까
청춘이야 갔다지만
불같은 열정 없다지만
그렇다고 내인생
파김치 된건아냐
한번죽지 두번죽냐
덤빌테면 모두 덤벼봐
깡으로 치자면 둘째가라면 섭섭해
한번뽑은 칼이라면
찔러야지 호박이라도
까지것 어떠냐 목숨한번 걸어봐
까지것 어떠냐
목숨한번 걸어봐",트로트
118,첫눈이 온다구요 ('응답하라 1988' 삽입곡),"슬퍼하지 마세요
하얀 첫눈이 온다구요
그때 옛말은 아득하게
지워지고 없겠지요
함박눈이 온다구요
뚜렸했었던 발자국도
모두 지워져 없잖아요
눈사람도 눈덩이도
아스라히 사라진 기억들
너무도 그리워 너무도 그리워
우 옛날 옛날 포근한 추억이
고드름 녹이듯 눈시울 적시네
슬퍼하지 말아요
하얀 첫눈이 온다구요
그리운 사람 올 것 같아
문을 열고 내다 보네
아스라이 사라진 기억들
너무도 그리워 너무도 그리워
우 옛날 옛날 포근한 추억이
고드름 녹이듯 눈시울 적시네
슬퍼하지 말아요
하얀 첫눈이 온다구요
그리운 사람 올 것같아
문을 열고 내다 보네",트로트
119,멍에,"사랑의 기로에서서
슬픔을 갖지말아요
어차피 헤어져야 할거면
미련을 두지말아요
이별의 기로에서서
미움을 갖지말아요
뒤돌아 아쉬움을 남기면
마음만 괴로우니까
아무리 아름답던 추억도
괴로운 이야기로
사랑의 상처를 남기네
이제는 헤어졌는데
그래도 내게는 소중했던
그날들이
한동안 떠나지 않으리
마음이 괴로울때면
아무리 아름답던 추억도
괴로운 이야기로
사랑의 상처를 남기네
이제는 헤어졌는데
그래도 내게는 소중했던
그 날들이
한동안 떠나지 않으리
마음이 괴로울때면
한동안 떠나지 않으리
마음이 괴로울때면",트로트
120,초혼II(송인),"바람에 날리는 저 꽃잎 보며
동그라미 그려 보다가
오늘 밤 꿈 속에 나를 찾을까
시린 가슴만 애태우죠
바람아 바람아 닿을 수 없는
그 길 따라가다
고달픈 걸음에 눈물 고이면
몰래 나 대신 훔쳐 다오
옷깃에 가려진 저 달빛처럼
기약 없이 기다리다가
밤 새워 흐르는 눈물조차
행여 짐 될까 감추었죠
바람아 바람아 닿을 수 없는
그 길 따라가다
고달픈 걸음에 눈물 고이면
몰래 나 대신 훔쳐 다오
이 마음 전해 다오",트로트
121,영원한 친구,"파란하늘 맴도는 비둘기 날개처럼
우리들의 마음은 하늘을 날아가요
서로 다같이 웃으면서
밝은 내일의 꿈을 키우며 살아요
오 영원한 친구 오 행복한 마음
오 즐거운 인생 예
오 영원한 친구 오 행복한 마음
오 즐거운 인생 예
넓고넓은 밤하늘 수많은 별들처럼
우리모두 다정한 친구가 되었어요
서로 다같이 손을 잡고
즐거운 노래 행복의 노래 불러요
오 영원한 친구 오 행복한 마음
오 즐거운 인생 예
오 영원한 친구 오 행복한 마음
오 즐거운 인생 예
오 영원한 친구 오 행복한 마음
오 즐거운 인생 예
오 영원한 친구 오 행복한 마음
오 즐거운 인생 예
오 영원한 친구 오 행복한 마음
오 즐거운 인생 예",트로트
122,토요일 밤에,"오늘 밤만은 오늘만은
그대 나를 떠나가지마라
깊어가는 이 밤 토요일밤엔
그대 이 순간을 느껴
날 버리고 떠난 광수와 광태
다정했던 영자와 옥자
오늘 밤만은 모두 잊어요
토요일 밤 토요일 밤에
날 따라해봐 미친 척하고
소릴질러봐
삶이 나 나를 힘들게하고
열받게 해도
이 시간이 간이 다가기전에
내 품에 안겨안겨봐

날 괴롭히는 사장 부장님
사랑했던 미자와 숙자
오늘 밤만은 모두 잊어요
토요일 밤 토요일 밤에
날 따라해봐 양손을 들고
힘껏 뛰어봐
삶이 나 나를 힘들게 하고
미치게 해도
이 시간이 간이 다가기전에
내 품에 안겨안겨봐
날 따라해봐 미친 척하고
소릴 질러봐
난나 나 나나 나나나 나나
크게 더 크게
토요일 밤 토요일 밤에
내 품에 안겨안겨봐",트로트
123,어느 소녀의 사랑 이야기,"그대를 만날때면
이렇게 포근한데
이룰 수 없는 사랑을 사랑을
어쩌면 좋아요
미소를 띄어봐도 마음은 슬퍼져요
사랑에 빠진 나를
나를 어찌할 수 없나요
내 인생에 반은 그대에게 있어요
그 나머지도 나의것은 아니죠
그대를 그대를 그리워하며
살아야 하니까
내 인생의 반은 그대에게 있어요
그 나머지도 나의것은 아니죠
그대를 그대를 그리워하며
살아야 하니까
이마음 다바쳐서 좋아한 사랑인데
이룰 수 없는 사랑을 사랑을
어쩌면 좋아요
이룰 수 없는 사랑을 사랑을
어쩌면 좋아요",트로트
124,대박이야!,"2009년 복 많이 받으시고
여러분 대박나세요
대박이군 대대대대박이야
세세세세상 사람
모든 이가 대박이야
형님도 대박 언니도 대박
너도 나도 우리 모두 대박이야
세상살이 힘들다해도
애인이 없다 하여도
난 괜찮아 난 괜찮아
속 좁게 그르지 말아
해가 뜨고 달이 뜨고 나도 뜬다
궁지에 몰려도 쥐구멍은 있단다
I say 대 You say 박 대 박 대 박
웃음꽃 활짝 피며
아자아자 화이팅
대박이군 대대대대박이야
세세세세상 사람
모든 이가 대박이야
형님도 대박 언니도 대박
너도 나도 우리 모두 대박이야
수백번 넘어진데도
혼자라 느껴질때도
난 괜찮아 난 괜찮아
속 좁게 그르지 말아
해가 뜨고 달이 뜨고 나도 뜬다
궁지에 몰려도 쥐구멍은 있단다
I say 대 You say 박 대 박 대 박
자신있게 눈 부릅뜨고 I can do it
대박이군 대대대대박이야
세세세세상 사람
모든 이가 대박이야
형님도 대박 언니도 대박
너도 나도 우리 모두 대박이야
오메 사업에 실패했어
사랑에 실패했어
아따 거시기
참말로 답답하구마잉 얼쑤
벌떡 일어나셔 축 쳐진 어깰 털고
I say 대 You say 박 대 박 대 박
해가 뜨고 달이 뜨고 나도 뜬다
인생 역전 한 방이 눈 앞에 있단다
우리네 정겨운 이웃들과 손 꼭 잡고
I say 대 You say 성 대성합시다
대박이군 대대대대박이야
세세세세상 사람
모든 이가 대박이야
형님도 대박 언니도 대박
너도 나도 우리 모두 대박이야
대박이군 대대대대박이야
세세세세상 사람
모든 이가 대박이야
형님도 대박 언니도 대박
너도 나도 우리 모두 대박이야",트로트
125,누이,"언제나 내겐
오랜 친구같은
사랑스런
누이가 있어요
보면 볼수록
매력이 넘치는
내가 제일
좋아하는 누이
마음이 외로워
하소연할 때도
사랑으로
내게 다가와
예쁜 미소로
예쁜 마음으로
내 마음을
달래주던 누이
나의 가슴에
그대 향한 마음은
언제나
사랑하고 있어요

언제나 내겐
오랜 친구같은
사랑스런
누이가 있어요
보면 볼수록
매력이 넘치는
내가 제일
좋아하는 누이
마음이 외로워
하소연할 때도
사랑으로
내게 다가와
예쁜 미소로
예쁜 눈빛으로
내 마음을
감싸주던 누이
나의 가슴에
그대 향한 마음은
언제나
사랑하고 있어요
영원히
사랑하고 있어요",트로트
126,골목길,"오늘밤은 너무 깜깜해 별도 달도 모두 숨어버렸어 니가 오는 길목에 나 혼자 서있네
혼자 있는 이 길이 난 정말 싫어 찬바람이 불어서 난 더욱 싫어
기다림에 지쳐 눈물이 핑 도네 이제 올 시간이 된 것도 같은데
이제 네 모습이 보일것도 같은데 혼자 있는 이 길이 아직도 쓸쓸해
골목길에서 널 기다리네 아무도 없는 쓸쓸한 골목길

오늘밤은 너무 깜깜해 별도 달도 모두 숨어버렸어 니가 오는 길목에 나 혼자 서있네
혼자 있는 이 길이 난 정말 싫어 찬바람이 불어서 난 더욱 싫어
기다림에 지쳐 눈물이 핑 도네
이제 올 시간이 된 것도 같은데 이제 네 모습이 보일것도 같은데
혼자 있는 이 길은 아직도 쓸쓸해
골목길에서 널 기다리네 아무도 없는 쓸쓸한 골목길
골목길 골목길 골목길 골목길
골목길 골목길 골목길 골목길",트로트
